,ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,LABEL
99,99,2020-03-26,1100000099,12345670099,Isabela,"uso oral: floratil 200mg tomar 1cp de 12/12h, por 5 dias buscopan composto tomar 1cp de 6/6h, se dor. vonau flash 8mg tomar 1cp de 8/8h, se nauseas",Receita
100,100,2020-10-18,1100000100,12345670100,João,uso oral: 1) allegra 120 mg tomar apos aleitamento uma vez ao dia.,Receita
101,101,2020-06-10,1100000101,12345670101,Maria,solicito 1. video endoscopia naso sinusal com otica flexivel (40201210) hd: r05,Exame
102,102,2020-10-31,1100000102,12345670102,José,uso oral 1 cetoprofeno 100mg tomar 1 cp 12 / 12horas por 5 dias 2 dolamin flex tomar 1 cp a noite por 7 dias 3 lisador dip 1g tomar 1 cp de 6/6 horas,Receita
103,103,2020-04-29,1100000103,12345670103,Ana,uso oral 1. prednisona 20 mg tomar 1 cp pela manha por 5 dias 2. seki tomar 10 ml de 8/8h por 5 dias 3. dipirona 1 g tomar 1 cp de 6/6h se dor ou febre uso nasal 1. soro fisiologico 0.9% lavar cada narina com 20 ml de 8/8h,Receita
104,104,2020-08-11,1100000104,12345670104,Pedro,uso oral 1 duloxetina 60mg 2 caixas tomar 1 cp vo cedo uso continuo 2 duloxetina 30mg 2 caixas tomar 1 cp vo cedo uso continuo 3 mitrul 15mg 2 caixas tomar 1 cp vo a noite uso continuo 4 pregabalina 75mg 2 caixas tomar 1 cp vo 12/12h uso continuo 5 dipirona 1g 1 caixa tomar 1 cp vo 6/6h se dor 6 meloxicam 15mg 1 caixa tomar 1 cp vo 1 vez ao dia se dor 7 tramadol 50mg 2 caixa tomar 1 cp vo 8/8h se dor forte,Receita
105,105,2020-05-30,1100000105,12345670105,Mariana,"uso oral guttalax tomar 20 gotas, via oral, 1 vez ao dia, se necessario muvinlax diluir 1 sache em 1 copo d agua e tomar, via oral, de 12/12hs, todos os dias",Receita
106,106,2020-07-28,1100000106,12345670106,Carlos,uso oral 1. novalgina 1gr 1cx dar 1 cp de 6/6h se dor ou febre t>37.8degc 2. paracetamol 750mg 1cx dar 1 cp de 6/6h se dor ou febre t>37.8degc repouso e ingerir muito liquido,Receita
107,107,2020-04-14,1100000107,12345670107,Paula,"uso oral 1 prednisona 20mg tomar 1cp de 12 em 2 por 3 dias, e apos, tomar 1cp ao dia por mais 2 dias 2 azitromicina 500mg tomar 1cp ao dia por 5 dias 30 dipirona 1g tomar 1cp de 6 em 6 se dor ou febre",Receita
108,108,2020-01-22,1100000108,12345670108,Lucas,uso int 1. folifer 1 cx tomar 1 cp ao dia por 30 dias,Receita
109,109,2020-11-17,1100000109,12345670109,Juliana,uso interno 1 sulfametoxazol trimetoprim 400/80 mg 2 cp vo 8/8hs por 60 dias,Receita
110,110,2020-11-14,1100000110,12345670110,Fernando,solicito 1 rx punho com tala ap + p cod: 40803112 cid: r522,Encaminhamento
111,111,2020-04-16,1100000111,12345670111,Cristina,uso oral: 1) dipirona 1g tomar 1 comprimido de 6/6h em caso de dor ou febre,Receita
112,112,2020-12-10,1100000112,12345670112,Rafael,uso oral 1. paracetamol 500mg 1cp 6/6hs se dor ou febre 2. dramin b6 1cp 8/8hs se nauseas ou vomitos,Receita
113,113,2020-03-19,1100000113,12345670113,Patrícia,uso oral 1. bismu jet aplicar 2 gotas sobre as lesoes 4x ao dia por 05 dias,Receita
114,114,2020-09-14,1100000114,12345670114,Vinícius,uso oral: 1) dipirona 1g tomar 1 comprimido de 6/6h em caso de dor ou febre,Receita
115,115,2020-10-02,1100000115,12345670115,Camila,"uso oral prednisolona 20mg tomar 1 comprimido ao dia, pela manha, por 4 dias. dipirona ( 1 grama ) tomar 01 comprimido via oral de 6/6 horas de dor ou febre",Receita
116,116,2020-07-21,1100000116,12345670116,Rodrigo,uso oral 1) novalgina 50mg/ml dar 7.5ml de 6/6h se dor ou febre 2) vonau 4mg dar 1 comprimido de 8/8h se nauseas ou vomitos,Receita
117,117,2020-02-18,1100000117,12345670117,Tatiana,solicito rx do tornozelo esq ap + ap verd + p,Exame
118,118,2020-01-23,1100000118,12345670118,Gustavo,"uso oral: 1) amoxicilina + clavulanato 875/125 mg tomar 1 comprimido a cada 12 horas, por 7 dias 2) predsim 20 mg tomar 1 comprimido a cada 12 horas, por 3 dias 3) koide d xarope tomar 10 ml a cada 8 horas, por 5 dias.",Receita
119,119,2020-03-29,1100000119,12345670119,Isabela,uso oral: 1 ciprofloxacino 500mg 10cps tomar 1 cp de 12/12hrs por 5 dias 2 dramin b6 1cx tomar1 cp de 8/8hrs se nauseas ou vomitos 3 buscopam composto 1cx tomar 1 cp de 6/6hrs se dor 4 soro de reidratacao oral 4saches diluir 1 sache em 2l de agua e tomar varias vezes ao dia por 4 dias,Receita
120,120,2020-12-20,1100000120,12345670120,João,"uso oral: 1. dipirona gotas (500mg/ml) dar 30 gotas, de ate 6/6 horas, se dor ou febre (t 37.8 ou +). ou 1. paracetamol gotas (200mg/ml) dar 30 gotas, se necessario intercalar com dipirona. retornar ao psi para reavaliacao em 48 horas se febre ou imediatamente se piora do quadro, novos sintomas ou sinais de alarme (queda do estado geral / prostracao / sonolencia excessiva, inapetencia, vomitos ou dor abdominal persistentes, sangramentos, manchas no corpo )",Receita
121,121,2020-03-08,1100000121,12345670121,Maria,"uso oral 1. predsin 20mg 1cx tomar 1 comprimido vo de 12/12h, durante 5 dias 2. alektos 1cx tomar 1 comprimido vo 1x ao dia, durante 7 dias 3. fluimucil 600mg 1cx dissolver 1 sache em agua tomar 1 dose vo a noite, durante 7 dias",Receita
122,122,2020-11-09,1100000122,12345670122,José,uso oral: 1. koide d tomar 10 ml de 8/8h por 5 dias 2. bi profenid 150 mg tomar 01 cp de 12/12h por 5 dias 3.predsim 40 mg tomar um cp pela manha por 3 dias 4. novalgina 1g 01 cp de 6/6h se dor ou febre,Receita
123,123,2020-05-07,1100000123,12345670123,Ana,"uso oral e continuo 1 glyxambi 25/5 mg tomar 1 comprimido, via oral, 1x/dia de manha 2 rosuvastatina 10 mg tomar 1 comprimido, via oral, 1x/dia 3 glifage xr 500 mg tomar 2 comprimidos, via oral, 1x/dia",Receita
124,124,2020-12-24,1100000124,12345670124,Pedro,"loxonin 60 mg 1 cx tomar 1 cp 8/8 hs, por 5 dias",Receita
125,125,2020-09-15,1100000125,12345670125,Mariana,rx 1 escitalopram (reconter / escilex) 10mg 02 cxs tomar 01 cp vo 1x/dia,Receita
126,126,2020-06-07,1100000126,12345670126,Carlos,"uso oral 1 lisador dip tomar 01 cp de 6/6h por 03 dias, e apos se dor 2 flancox 500mg tomar 01 cp de 12/12h por 05 dias 3 miosan 10mg tomar 01 cp a noite por 05 noites",Receita
127,127,2020-09-23,1100000127,12345670127,Paula,"solicitacao de exame paciente com edema do tornozelo esquerdo, atraumatico. solcito rnm de tornozelo esquerdo sem contraste cid r600",Exame
128,128,2020-10-23,1100000128,12345670128,Lucas,uso oral: 1) profenid 50mg tomar 1 comprimido de 8/8h por 3 dias 2) dipirona 500mg tomar 1 comprimido de 4/4h em caso de dor ou febre 3) buscopan composto tomar 1 comprimido de 6/6h em caso de dor abdominal,Receita
129,129,2020-03-10,1100000129,12345670129,Juliana,uso oral dipirona 1g 1 caixa tomar 1 cp vo de 6/6h se dor artroflan 150mg 1 caixa tomar 1 cp vo de 12/12h por 30 dias,Receita
130,130,2020-06-07,1100000130,12345670130,Fernando,uso interno: 1 alginac 1000 1cx tomar 01 comp a cada 12 horas por 5 dias 2 dipirona 1g tomar 01 comp a cada 6 horas se dor uso externo: 3) compressa de gelo aplicar a cada 3 hora por 20 min sobre a regiao dolorida,Receita
131,131,2020-07-09,1100000131,12345670131,Cristina,"uso oral: 1 diosmina + hesperidona 900/100 cx tomar 1cp de 8h/8h por 4 dias. posteriormente, tomar 1 cp de 12h/12h por 3 dias. posteriormente, tomar 1 cp ao dia por 30 dias 2 ibuprofeno 600mg cx tomar 1 cp de 8h/8h por 5 dias uso retal: 1 proctyl tb aplicar ( com auxilio de aplicador) em regiao anal, de 8h/8h, ate melhora dos sintomas",Receita
132,132,2020-07-25,1100000132,12345670132,Rafael,uso oral: 1) allegra pediatrico dar 2.5 ml de 12/12 horas por 5 dias,Receita
133,133,2020-10-07,1100000133,12345670133,Patrícia,uso topico 1) dexametasona pomada aplicar 1 x de 12/12h de 5 a 7 dias em local acometido,Receita
134,134,2020-01-13,1100000134,12345670134,Vinícius,"uso oral 1)dipirona 500mg 01cx tomar 02cp de 6/6hrs se dor ou febre 2)paracetamol 750mg 01cx tomar 01cp de 6/6hrs se dor ou febre nao resolvida com dipirona (tomar 03hrs apos) 3)bromoprida 10mg 01cx tomar 01cp de 8/8hrs se nauseas ou vomitos 4)sro 06 envelopes diluir em 1l de agua e tomar conforme recomendacao abaixo ingerir ao menos 3l de liquidos claros por dia (agua de coco, gatorade, sucos, chas). 2l desses de sro. retornar a unidade se: pontos vermelhos na pele fezes pretas sangramento acidental que nao para de sangrar sangramento espont neo dor abdominal forte e continua confusao mental sensacao de desmaio se persistencia dos sintomas de 48 72hrs nao usar anti inflamatorios (aas, ibuprofeno, diclofenaco, cetoprofeno, nimesulida e semelhantes)",Receita
135,135,2020-07-08,1100000135,12345670135,Camila,uso oral continuo 1. pregabalina 75mg tomar uma capsula a noite,Receita
136,136,2020-05-19,1100000136,12345670136,Rodrigo,uso oral 1. koide d tomar 10 ml de 8/8h por 5 dias 2. profenid 100 mg tomar 01 cp de 12/12h por 5 dias,Receita
137,137,2020-10-04,1100000137,12345670137,Tatiana,uso oral 1. lisador tomar 01 cp de 08/08h se dor uso topico 2. trok n aplicar no ferimento 2x ao dia por 05 dias,Receita
138,138,2020-07-03,1100000138,12345670138,Gustavo,"uso oral 1 alivium 100 mg/ml 01 fr dar 35 gts vo de 8/8h, por 3 dias uso otologico 1 otociriax 01 fr pingar 02 gotas em ouvido direito de 12/12h, por 7 dias",Receita
139,139,2020-06-12,1100000139,12345670139,Isabela,uso oral: 1 naproxeno 500mg 5cps tomar 1 cp ao dia por 5 dias 2 musculare 10mg 1cx tomar 1 cp antes de dormir por 5 dias 3 lisador dip 1cx tomar 1 cp de 6/6hrs se dor,Receita
140,140,2020-09-13,1100000140,12345670140,João,uso nasal 1) sf 0.9% aplicar 1 ml em cada narina com seringa 4x/dia ou mais inalacao com 5 ml de soro de 12/12h,Receita
141,141,2020-05-20,1100000141,12345670141,Maria,"uso oral 1) dipirona(1g) tomar 1 comp de 6 em 6 horas se dor ou febre 2) prednisolona(20mg) tomar 1 comp de 12 em 12 horas por 5 dias 3) loratadina(10mg) tomar 1 comp a noite por 5 noites 4) dropropizina(xarope) tomar 10 ml de 6 em 6 horas se tosse 5) strepsils / benalet tomar 1 pastilha de 2 em 2 horas uso nasal 6) nasonex aplicar 1 puff de 12 em 12 horas, apos lavagem",Receita
142,142,2020-08-24,1100000142,12345670142,José,"uso oral: 1)amoxacilina(250mg/5ml)susp. oral dar 3 ml,via oral,de 8 em 8 horas,por 7 dias (7 15 23hs) 2)dipirona gotas dar 9 gotas,via oral,de 6 em 6 horas,se febre ou dor lavagem nasal com soro retorno se piora ou febre persistente",Receita
143,143,2020-10-07,1100000143,12345670143,Ana,uso oral: 1) novalgina xarope dar 6.5 ml de 6h em 6h se dor ou febre 2) pratium gotas dar 18 gotas de 6h em 6h se dor ou febre re avaliacao em 48h se febre persistir ou retorno imediato ao ps se piora do estado geral ou surgimento de novo sinal ou sintoma suspender ibuprofeno,Receita
144,144,2020-08-19,1100000144,12345670144,Pedro,uso interno 1) ciprofloxacino 500 mg 14 cp tomar 01 cp vo de 12/12 hs 7 dias 2) cetoprofeno 100 mg 1 cx tomar 01 cp vo de 8/8 hs,Receita
145,145,2020-11-27,1100000145,12345670145,Mariana,"uso topico 1. episol color 70 ou neostrata minesol oil control 70 ou isdin fusion water fps 60 com cor passar no rosto cedo e reaplicar a cada 3 horas. 2. niacinamida simple organic ou principia passar no rosto cedo, antes do protetor solar. 3. cleanance gel de limpeza lavar rosto 2x/dia. 4. hormoskin passar no rosto a noite. lavar na manha seguinte. nao se expor ao sol. 5. adacne clin passar nos locais com acne a noite. lavar na manha seguinte. 6. celamina zinco shampoo lavar couro cabeludo no banho.",Receita
146,146,2020-06-22,1100000146,12345670146,Carlos,relatorio medico relato que o paciente supracitado passou em primeiro atendimento comigo no dia 13/07/2023. devido a hd: f33. em dado momento estava em uso de escitalopram 20mg/dia + risperidona 1mg/dia e trazia queixa de insonia. dessa maneira associei trazodona 50mg. passou em segundo atendimento comigo no dia de hoje e apresenta estabilidade do quadro com hipotese diagnostica e medicacoes mantidas. ao exame psiquico nao apresenta alteracoes.,Outros
147,147,2020-10-25,1100000147,12345670147,Paula,uso oral: 1. ducray anacaps tomar 01 cp vo 1xdia 30 dias uso topico: 2. ducray anaphase shampoo lavar cabelos 1xdia 3. dercos kerasolutions leave in aplicar nos cabelos apos lavar,Receita
148,148,2020-11-27,1100000148,12345670148,Lucas,"uso oral: 1) amoxicilina + clavulanato 875/125 mg tomar 1 comprimido a cada 12 horas, por 7 dias 2) cetoprofeno 100 mg tomar 1 comprimido a cada 12 horas, por 3 dias 3) alektos 20 mg tomar 1 comprimido uma vez ao dia, por 7 dias.",Receita
149,149,2020-01-18,1100000149,12345670149,Juliana,"uso oral 1 allegra solucao oral 01 fr dar 2.5 ml vo de 12/12h, por 5 dias 2 pratium 140mg/ml 01 fr dar 12 gts vo de 6/6h, se dor ou febre (tax>37.8oc) uso nasal 1 soro fisiologico 0.9% lavar as narinas varias vezes ao dia",Receita
150,150,2020-05-17,1100000150,12345670150,Fernando,uso oral 1) naproxeno 500 mg 1 cx tomar 1 cp de 12/12 horas por 5 dias 2) ciclobenzaprina 5 mg 1 cx tomar 1 cp de 12/12 horas por 5 dias 3) dipirona 1g 1 cx tomar 1 cp de 6/6 horas se dor,Receita
151,151,2020-12-02,1100000151,12345670151,Cristina,"uso oral: 1)enterogermina flaconete dar 1 flaconete,via oral,de 12 em 12 horas,por 3 dias 2)vonau 4mg comprimido mastigavel dar 1 cp, via oral,de 8 em 8 horas,se vomito ou nausea 3)dipirona susp. oral dar 6 ml,via oral,de 6 em 6 horas,se febre ou dor dieta leve bastante liquidos p/ beber",Receita
152,152,2020-10-17,1100000152,12345670152,Rafael,ambulatorio de ortopedia cmd solicitacao de exames: radiografia rx do pe d ap + obliq. obs: realizar rx antes da consulta. retorno: 26/01/2024,Exame
153,153,2020-10-26,1100000153,12345670153,Patrícia,hyabak aplicar 02 gotas em ambos os olhos para lubrificar,Receita
154,154,2020-05-12,1100000154,12345670154,Vinícius,"uso oral 1 bismu jet pingar duas gotas na boca, 3 vezes ao dia. 2 hexomedine spray aplicar 2 jatos antes de duas refeicoes",Receita
155,155,2020-06-14,1100000155,12345670155,Camila,"uso interno buscopan composto????. tomar 01 comprimido de 6/6 horas uso interno annita 500 mg???? tomar 01 comprimido de 12/12 horas por 03 dias uso interno imosec 02 mg????. tomar 02 comprimidos no primeiro episodio de diarreia e manter 01 comprimido a cada novo episodio, limite de 08 comprimidos nas 24 horas, nao tomar se nao apresentar diarreia. uso interno vonau flash 08 mg???. colocar sub lingual de nauseas ou vomitos ate 6/6 horas",Receita
156,156,2020-01-02,1100000156,12345670156,Rodrigo,uso oral 1 slow k 600mg tomar 1cp 12/12h por 5 dias,Receita
157,157,2020-12-09,1100000157,12345670157,Tatiana,"uso oral: 1 buscopam composto cx tomar 1 cp de 8h/8h se dor abdominal 2 dramin b6 cx tomar 1 cp de 8h/8h se tontura, nausea ou vomito 3 sais de reidratacao oral cx dissolver 1 sache em 1 litro de agua filtrada. tomar 200ml (1 copo) apos cada episodio de diarreia e ou vomito 4 floratil 200mg cx tomar 1 cp de 12h/12h por 3 dias 5 racecadrotila 100mg cx tomar 1 cp de 8h/8h por 3 dias",Receita
158,158,2020-11-10,1100000158,12345670158,Gustavo,pedido de exame: solicito teste rapido para covid cid: b342 codigo tuss: 40325024,Encaminhamento
159,159,2020-04-27,1100000159,12345670159,Isabela,"1. azitromicina 500mg 500mg tomar 1 comprimido, uma vez ao dia, por 5 dias. 2. cetoprofeno 100mg 100mg tomar 1 comprimido de 12/12h por 3 a 5 dias. 3. koide d xarope 0.4mg+0.05mg/ml tomar 10ml de 8/8h por 7 dias. 4. dipirona 1g 1g tomar 1 comprimido se necessario. obs.: se dor ou febre, ate de 6/6h 5. rinosoro jet 0.9% 1 unidade aplicar nas narinas pelo menos 4 vezes ao dia.",Receita
160,160,2020-12-24,1100000160,12345670160,João,"uso oral: dipirona 1g tomar 1 cp de 6/6h, se dor ou febre. dramin tomar 1 cp de 8/8h, se nauseas",Receita
161,161,2020-11-16,1100000161,12345670161,Maria,uso oral: 1 buscopam composto cx tomar 1 cp de 8h/8h se dor abdominal 2 pyridium 200mg cx tomar 1 cp de 8h/8h por 2 dias,Receita
162,162,2020-01-31,1100000162,12345670162,José,"uso oral: omeprazol 20mg tomar 1 comprimido em jejum, ao acordar, esperar 30 minutos e tomar o cafe da manha por 30 dias.",Receita
163,163,2020-03-21,1100000163,12345670163,Ana,"ao cardiologista paciente com hpp de angina estavel. 2 avei, ultimo ha 08 anos, sem sequelas, sic. has. dm. dlp. angioplastia em carotida previa. alergia a prometazina. nega iam previo. comparece a unidade com quadro de dispneia, dor lombar, piora do edema de mmii cronico ha 02 dias. nega dor toracica, febre, tosse. paroxismos de palpitacoes associados. nega demais sintomas. beg, lote chaaa fr: 22irpm ecg: 15 ausencia de deficit neurologico focal. pifr. ar: mv+, crepitacoes em terco medio e inferior bilateralmente acv: rr2t, bnf, sem sopro edema de mmii 3+/4. panturrilhas livres. ausencia de alteracao cromica e de temperatura ur de 59 // demais exames ndn melhora parcial dos sintomas apos furosemida 60mg ev. solicito acompanhamento do caso. grato. hd: ic perfil b",Exame
164,164,2020-11-09,1100000164,12345670164,Pedro,ao laboratorio solicito teste influenza a e b para paciente acima com sindrome gripal cid j11,Exame
165,165,2020-11-09,1100000165,12345670165,Mariana,uso oral: 1 azitromicina 500mg 5cps tomar 1 cp ao dia por 5 dias 2 prednisona 20mg 10cps tomar 1 cp de 12/12hrs por 5 dias 3 dipirona 500mg 1cx tomar 1 cp de 6/6hrs se dor ou febre 4 ambroxol(xarope) 1fr tomar 5mls de 8/8hrs por 5 dias uso nasal: 5 busonid 50mcg 1tb aplicar 2 jatos em cada narina de 8/8hrs por 5 dias,Receita
166,166,2020-06-25,1100000166,12345670166,Carlos,uso oral dipirona ( 1 g) tomar 01 comprimido via oral de 6/6 horas de dor ou febre dramin b6 (50/10mg) tomar 1 comprimido de 8/8 horas se nauseas ou vomitos,Receita
167,167,2020-09-09,1100000167,12345670167,Paula,uso oral: 1. azitromicina 500mg 1cx tomar 1cp ao dia por 5 dias 2. predsin 20mg 1cx tomar 1cp ao dia por 5 dias 3. bi profenid 150mg 1cx tomar 1cp ao dia por 5 dias,Receita
168,168,2020-01-05,1100000168,12345670168,Lucas,"uso oral: 1) ciprofloxacino 500mg 10 cp tomar 1 cp, de 12/12h, por 5 dias",Receita
169,169,2020-01-30,1100000169,12345670169,Juliana,uso oral e continuo 1) losartana 50 mg continuo tomar 1 cp de 12/12 hs 2) hidroclorotiazida 25 mg continuo tomar 1 cp ao dia 3)novanlo 5 mg continuo tomar 1 cp ao dia 4)espironolactona 25 mg continuo tomar 1 cp ao dia 5)hidralazina 25 mg continuo tomar 1 cp de 8/8 hs 6)metformina 500 mg xr continuo tomar 1 cp apos cafe e jantar 7)mestinom 60mg continuo tomar 1.5 cp a cada 4 horas 8) prednisona 5mg continuo tomar 2 cps ao dia 9)acido folico 5 mg continuo tomar 1 cp ao dia 10)pitavastatina 4 mg continuo tomar 1 cp a noite fazer dieta com restricao salina !!!!,Receita
170,170,2020-03-02,1100000170,12345670170,Fernando,"a reeducacao postural global rpg solicito ao paciente acima com hiperlordose lombar,hipercifose dorsal ,escoliose dorsal leve,genu recurvatum rpg 10 sessoes corrigir hperlordose lombar,hpercifose dorsal e escoliose alongar cadeia posterior e anterior",Exame
171,171,2020-05-08,1100000171,12345670171,Cristina,"uso oral: 1) cetoprofeno 100 mg tomar 1 comprimido a cada 12 horas, por 3 dias uso topico: 1) aciclovir creme dermatologico aplicar sobre a lesao a cada 4 horas",Receita
